"Title","Date","URL","Status","Playlists"
"Chris Ward - Documenting your Story: Crafting a good presentation","2015-10-13","https://www.youtube.com/watch?v=2JacBpYizRw","Not started","Write the Docs Europe 2015"
"Beth Aitman - Before the Docs: Writing for User Interfaces","2015-10-13","https://www.youtube.com/watch?v=LemM9PHDX6w","Not started","Write the Docs Europe 2015"
"Anna Jaruga - The quest for scientific credit for software documentation","2015-10-13","https://www.youtube.com/watch?v=Qg7lOWyT2mo","Not started","Write the Docs Europe 2015"
"Paul Adams - Judas Priest Ate my Scrum Master","2015-10-13","https://www.youtube.com/watch?v=35AzPlwAhNg","Not started","Write the Docs Europe 2015"
"Elijah Caine - How to Write an Email","2015-10-13","https://www.youtube.com/watch?v=Ja-4t8Ufv6Y","Not started","Write the Docs Europe 2015"
"Adam Dangoor - Tested & Correct: How to Make Sure Your Documentation Keeps Working","2015-10-13","https://www.youtube.com/watch?v=PoVwyPipHzc","Not started","Write the Docs Europe 2015"
"Florian Scholz & Jean-Yves Perrier - Gardening Open Docs","2015-10-13","https://www.youtube.com/watch?v=q9_hG-Uu80I","Not started","Write the Docs Europe 2015"
"Christina Elmore - All roads might not lead to docs","2015-10-13","https://www.youtube.com/watch?v=NKYSdEasJ-8","Not started","Write the Docs Europe 2015"
"Jennifer Rondeau - Back to the Future: What Can Documentarians Learn From The Past?","2015-10-13","https://www.youtube.com/watch?v=_SW84nNlgmo","Not started","Write the Docs Europe 2015"
"Zdenek Nemec - Writing for what Matters","2015-10-13","https://www.youtube.com/watch?v=bKOnRVb_0TE","Not started","Write the Docs Europe 2015"
"Jamie Hannaford - Generating docs from APIs","2015-10-13","https://www.youtube.com/watch?v=iCQkhSXGfOU","Not started","Write the Docs Europe 2015"
"Sonja Heinen - Visual Documentation Language","2015-10-13","https://www.youtube.com/watch?v=njXdQmcSX-k","Not started","Write the Docs Europe 2015"
"Diana Potter - Screencasting 101","2015-10-13","https://www.youtube.com/watch?v=vz5HYGqFIOM","Not started","Write the Docs Europe 2015"
"Lightning Talks - Day One","2015-10-13","https://www.youtube.com/watch?v=RGl6bu0_NFc","Not started","Write the Docs Europe 2015"
"Paul Roeland - MacGyvering your Docs","2015-10-13","https://www.youtube.com/watch?v=Y2QxSTJ1jVs","Not started","Write the Docs Europe 2015"
"Lightning Talks - Day Two","2015-10-13","https://www.youtube.com/watch?v=g6hQdc9GOlQ","Not started","Write the Docs Europe 2015"
"Riona MacNamara - Imposter No More...","2015-10-13","https://www.youtube.com/watch?v=pg_Y9hUt2dg","Not started","Write the Docs Europe 2015"
"Emilie Boillat - Whatchamacallit: Controlled Vocabularies for Technical Writers","2015-10-13","https://www.youtube.com/watch?v=0kg-6YCDg64","Not started","Write the Docs Europe 2015"
"Patrick Keegan - Free Your Mind, and Your Docs Will Follow","2015-10-13","https://www.youtube.com/watch?v=H_kC8_hfpe8","Not started","Write the Docs Europe 2015"
"Radina Matic - Inclusive Tech Docs: TechComm Meets Accessibility","2015-10-13","https://www.youtube.com/watch?v=RcjpBNIKlf8","Not started","Write the Docs Europe 2015"
"Kristof Van Tomme - Keeping trust: Testing documentation as part of a continuous integration process","2015-06-10","https://www.youtube.com/watch?v=2TuATCZE3Ok","Not started","Write the Docs EU 2014"
"Thomas Parisot - README Driven Development","2015-06-10","https://www.youtube.com/watch?v=2ZhLaahzrOQ","Not started","Write the Docs EU 2014"
"Markus Zapke-Gründemann - Writing multi-language documentation using Sphinx","2015-06-10","https://www.youtube.com/watch?v=53iJTYLji0I","Not started","Write the Docs EU 2014"
"Lightning talks - Day 2","2015-06-10","https://www.youtube.com/watch?v=fqJ2_5dDCMA","Not started","Write the Docs EU 2014"
"Shwetank Dixit - Challenges and approaches taken with the Opera Extension Docs","2015-06-10","https://www.youtube.com/watch?v=h-62sXFvs44","Not started","Write the Docs EU 2014"
"Idan Gazit - Advanced Web Typography","2015-06-10","https://www.youtube.com/watch?v=pQ1vx8DlLag","Not started","Write the Docs EU 2014"
"Swizec Teller - What I learned writing a lousy tech book","2015-06-10","https://www.youtube.com/watch?v=w1L2SgQuv6Q","Not started","Write the Docs EU 2014"
"Kelly O’Brien - Engage or Die: Four Techniques for Writing Indispensible Docs","2015-06-10","https://www.youtube.com/watch?v=IMdyx4YJ0hQ","Not started","Write the Docs EU 2014"
"Elizabeth Urello - Blogging as Non-Traditional Support Documentation","2015-06-10","https://www.youtube.com/watch?v=QTTA9wq1qls","Not started","Write the Docs EU 2014"
"David Hooker - What I have taught developers about writing","2015-06-10","https://www.youtube.com/watch?v=SFn2XNbv4QA","Not started","Write the Docs EU 2014"
"Jessica Rose - Tone in Documentation","2015-06-10","https://www.youtube.com/watch?v=hmyTYDvOXsk","Not started","Write the Docs EU 2014"
"Robert Lehmann - Self-Directed Learning Material","2015-06-10","https://www.youtube.com/watch?v=pVRVN5nBdcg","Not started","Write the Docs EU 2014"
"Lightning talks - Day 1","2015-06-10","https://www.youtube.com/watch?v=wm7tKhnXXVY","Not started","Write the Docs EU 2014"
"Mikey Ariel - Your Personal Tech-Writing Agile Manifesto (or: Scrum is not a 4-character word)","2015-06-10","https://www.youtube.com/watch?v=yooC1DL2bnA","Not started","Write the Docs EU 2014"
"Fintan Bolton - The community wrote my docs!","2015-06-10","https://www.youtube.com/watch?v=-9nvoni6xBk","Not started","Write the Docs EU 2014"
"Jannis Leidel - Search and find. How we made MDN discoverable","2015-06-10","https://www.youtube.com/watch?v=02DYqMD1ihs","Not started","Write the Docs EU 2014"
"Christine Burwinkle - Pairing with designers to create a seamless user experience","2015-06-10","https://www.youtube.com/watch?v=0rrO0auyslo","Not started","Write the Docs EU 2014"
"Sebastien Goasguen - Going from Publican to Read the Docs","2015-06-10","https://www.youtube.com/watch?v=UHsIhWI4hgE","Not started","Write the Docs EU 2014"
"Tom Christie - Designing MkDocs","2015-06-10","https://www.youtube.com/watch?v=aOtnoBphzJ4","Not started","Write the Docs EU 2014"
